timestamp,dateTimeISO,tempC,tempF,feelslikeF,dewpointF,humidity,pressureMB,pressureIN,windDir,windDirDEG,windSpeedMPH,windGustMPH,precipMM,precipIN,precipRateMM,precipRateIN,pop,visibilityKM,visibilityMI,sky,weather,weatherPrimary,spressureMB,spressureIN,WS
1689274800,2023-07-13T15:00:00-04:00,34.18,93.52,104.78,74.66,54,1014,29.94,WNW,287,6.71,6.71,2.36,0.09,2.36,0.09,53,16.0,9.942,49,Chance of Storms,Chance of Storms,1013.0,29.91,KSFB
1689278400,2023-07-13T16:00:00-04:00,32.47,90.45,100.74,74.66,60,1013,29.91,SSW,204,7.09,7.09,2.36,0.09,2.36,0.09,53,16.0,9.942,55,Chance of Storms,Chance of Storms,1012.0,29.88,KSFB
1689282000,2023-07-13T17:00:00-04:00,31.81,89.26,99.16,74.66,62,1013,29.91,S,191,7.18,7.18,2.36,0.09,2.36,0.09,62,16.0,9.942,60,Scattered Storms,Scattered Storms,1012.0,29.88,KSFB
1689285600,2023-07-13T18:00:00-04:00,30.65,87.17,96.31,74.66,67,1013,29.91,SE,143,6.71,6.71,2.36,0.09,2.36,0.09,62,16.0,9.942,60,Scattered Storms,Scattered Storms,1012.0,29.88,KSFB
1689289200,2023-07-13T19:00:00-04:00,29.77,85.59,93.9,74.5,70,1013,29.91,SE,138,6.58,6.58,2.36,0.09,2.36,0.09,62,16.0,9.942,61,Scattered Storms,Scattered Storms,1012.0,29.88,KSFB
1689292800,2023-07-13T20:00:00-04:00,29.77,85.59,94.23,74.84,70,1014,29.94,SE,138,5.59,5.59,2.36,0.09,2.36,0.09,47,15.468,9.611,61,Chance of Storms,Chance of Storms,1013.0,29.91,KSFB
1689296400,2023-07-13T21:00:00-04:00,27.7,81.86,88.29,74.84,79,1014,29.94,SSE,148,5.59,5.59,1.45,0.06,1.45,0.06,47,16.0,9.942,59,Chance of Storms,Chance of Storms,1013.0,29.91,KSFB
1689300000,2023-07-13T22:00:00-04:00,27.2,80.96,86.67,74.84,82,1015,29.97,SSE,168,5.59,5.59,1.45,0.06,1.45,0.06,47,16.0,9.942,57,Chance of Storms,Chance of Storms,1014.0,29.94,KSFB
1689303600,2023-07-13T23:00:00-04:00,26.24,79.23,79.23,75.69,89,1015,29.97,S,180,5.46,5.46,1.45,0.06,1.45,0.06,20,16.0,9.942,55,Isolated Storms,Isolated Storms,1014.0,29.94,KSFB
1689307200,2023-07-14T00:00:00-04:00,25.93,78.67,78.67,75.42,90,1015,29.97,S,180,4.56,4.56,1.45,0.06,1.45,0.06,20,16.0,9.942,51,Isolated Storms,Isolated Storms,1014.0,29.94,KSFB
1689310800,2023-07-14T01:00:00-04:00,25.93,78.67,78.67,75.42,90,1015,29.97,SSW,193,3.83,3.83,1.45,0.06,1.45,0.06,20,16.0,9.942,47,Isolated Storms,Isolated Storms,1014.0,29.94,KSFB
1689314400,2023-07-14T02:00:00-04:00,25.33,77.59,77.59,75.42,93,1015,29.97,SSW,200,3.36,3.36,0.0,0.0,0.0,0.0,0,16.0,9.942,42,Partly Cloudy,Partly Cloudy,1014.0,29.94,KSFB
1689318000,2023-07-14T03:00:00-04:00,25.05,77.09,77.09,75.42,95,1014,29.94,SSW,200,2.71,2.71,0.0,0.0,0.0,0.0,0,16.0,9.942,37,Partly Cloudy,Partly Cloudy,1013.0,29.91,KSFB
1689321600,2023-07-14T04:00:00-04:00,25.05,77.09,77.09,75.42,95,1014,29.94,SSW,205,2.71,2.71,0.0,0.0,0.0,0.0,0,16.0,9.942,32,Partly Cloudy,Partly Cloudy,1013.0,29.91,KSFB
1689325200,2023-07-14T05:00:00-04:00,25.22,77.4,77.4,74.84,92,1014,29.94,SSW,208,2.71,2.71,0.0,0.0,0.0,0.0,0,16.0,9.942,27,Mostly Clear,Mostly Clear,1013.0,29.91,KSFB
1689328800,2023-07-14T06:00:00-04:00,24.73,76.51,76.51,75.42,96,1014,29.94,SSW,210,2.71,2.71,0.0,0.0,0.0,0.0,0,16.0,9.942,30,Mostly Clear,Mostly Clear,1013.0,29.91,KSFB
1689332400,2023-07-14T07:00:00-04:00,24.77,76.59,76.59,76.1,98,1015,29.97,SW,220,3.36,3.36,0.0,0.0,0.0,0.0,0,16.0,9.942,33,Partly Cloudy,Partly Cloudy,1014.0,29.94,KSFB
1689336000,2023-07-14T08:00:00-04:00,25.93,78.67,78.67,76.21,92,1015,29.97,SW,220,3.36,3.36,0.0,0.0,0.0,0.0,0,16.0,9.942,38,Partly Cloudy,Partly Cloudy,1014.0,29.94,KSFB
1689339600,2023-07-14T09:00:00-04:00,28.08,82.54,91.24,77.13,84,1016,30.0,SSW,213,3.36,3.36,0.04,0.0,0.04,0.0,77,16.0,9.942,38,Isolated Storms,Isolated Storms,1015.0,29.97,KSFB
1689256800,2023-07-13T10:00:00-04:00,30.39,86.7,97.21,76.1,71,1016,30.0,W,266,3.36,3.36,0.0,0.0,0.0,0.0,0,16.0,9.942,28,Mostly Sunny,Mostly Sunny,1014.6,29.96,KDED
1689260400,2023-07-13T11:00:00-04:00,31.64,88.95,100.46,76.1,66,1016,30.0,W,270,4.47,4.47,0.0,0.0,0.0,0.0,0,16.0,9.942,28,Mostly Sunny,Mostly Sunny,1014.6,29.96,KDED
1689264000,2023-07-13T12:00:00-04:00,33.16,91.69,103.49,75.54,59,1016,30.0,W,270,5.59,5.59,0.06,0.0,0.06,0.0,17,16.0,9.942,35,Isolated Storms,Isolated Storms,1014.6,29.96,KDED
1689267600,2023-07-13T13:00:00-04:00,33.68,92.62,103.83,74.84,56,1015,29.97,W,270,5.59,5.59,0.06,0.0,0.06,0.0,17,16.0,9.942,41,Isolated Storms,Isolated Storms,1013.6,29.93,KDED
1689271200,2023-07-13T14:00:00-04:00,33.16,91.69,101.94,74.3,57,1015,29.97,W,266,6.44,6.44,0.06,0.0,0.06,0.0,54,16.0,9.942,48,Chance of Storms,Chance of Storms,1013.6,29.93,KDED
1689274800,2023-07-13T15:00:00-04:00,33.16,91.69,102.12,74.44,57,1014,29.94,WNW,299,6.71,6.71,1.86,0.07,1.86,0.07,54,16.0,9.942,52,Chance of Storms,Chance of Storms,1012.6,29.9,KDED
1689278400,2023-07-13T16:00:00-04:00,31.7,89.06,99.1,74.84,63,1014,29.94,WSW,243,6.71,6.71,1.86,0.07,1.86,0.07,54,16.0,9.942,57,Chance of Storms,Chance of Storms,1012.6,29.9,KDED
1689282000,2023-07-13T17:00:00-04:00,30.46,86.83,96.02,74.84,68,1014,29.94,S,182,6.71,6.71,1.86,0.07,1.86,0.07,61,16.0,9.942,62,Scattered Storms,Scattered Storms,1012.6,29.9,KDED
1689285600,2023-07-13T18:00:00-04:00,29.72,85.5,94.1,74.84,71,1014,29.94,NE,48,6.71,6.71,1.86,0.07,1.86,0.07,61,16.0,9.942,61,Scattered Storms,Scattered Storms,1012.6,29.9,KDED
1689289200,2023-07-13T19:00:00-04:00,29.33,84.79,93.28,75.09,73,1013,29.91,E,99,5.59,5.59,1.86,0.07,1.86,0.07,61,16.0,9.942,60,Scattered Storms,Scattered Storms,1011.6,29.87,KDED
1689292800,2023-07-13T20:00:00-04:00,28.7,83.66,91.89,75.54,77,1014,29.94,ESE,120,5.59,5.59,1.86,0.07,1.86,0.07,40,16.0,9.942,59,Chance of Storms,Chance of Storms,1012.6,29.9,KDED
1689296400,2023-07-13T21:00:00-04:00,27.2,80.96,86.8,75.09,82,1014,29.94,SE,130,4.97,4.97,0.83,0.03,0.83,0.03,40,16.0,9.942,58,Chance of Storms,Chance of Storms,1012.6,29.9,KDED
1689300000,2023-07-13T22:00:00-04:00,26.7,80.06,84.94,74.84,84,1015,29.97,SSE,160,4.47,4.47,0.83,0.03,0.83,0.03,40,16.0,9.942,58,Chance of Storms,Chance of Storms,1013.6,29.93,KDED
1689303600,2023-07-13T23:00:00-04:00,26.06,78.91,78.91,74.84,87,1015,29.97,S,180,4.47,4.47,0.83,0.03,0.83,0.03,18,16.0,9.942,57,Isolated Storms,Isolated Storms,1013.6,29.93,KDED
1689307200,2023-07-14T00:00:00-04:00,25.46,77.83,77.83,74.84,91,1015,29.97,S,180,4.47,4.47,0.83,0.03,0.83,0.03,18,16.0,9.942,53,Isolated Storms,Isolated Storms,1013.6,29.93,KDED
1689310800,2023-07-14T01:00:00-04:00,25.46,77.83,77.83,74.12,88,1015,29.97,SSW,192,3.98,3.98,0.83,0.03,0.83,0.03,18,16.0,9.942,48,Isolated Storms,Isolated Storms,1013.6,29.93,KDED
1689314400,2023-07-14T02:00:00-04:00,24.5,76.1,76.1,74.12,94,1015,29.97,SSW,200,3.36,3.36,0.0,0.0,0.0,0.0,0,16.0,9.942,44,Partly Cloudy,Partly Cloudy,1013.6,29.93,KDED
1689318000,2023-07-14T03:00:00-04:00,24.19,75.54,75.54,74.12,95,1014,29.94,SSW,208,3.36,3.36,0.0,0.0,0.0,0.0,0,16.0,9.942,39,Partly Cloudy,Partly Cloudy,1012.6,29.9,KDED
1689321600,2023-07-14T04:00:00-04:00,23.88,74.98,74.98,74.12,97,1014,29.94,SW,220,3.36,3.36,0.0,0.0,0.0,0.0,0,16.0,9.942,34,Partly Cloudy,Partly Cloudy,1012.6,29.9,KDED
1689325200,2023-07-14T05:00:00-04:00,23.8,74.84,74.84,73.56,96,1014,29.94,SW,220,3.36,3.36,0.0,0.0,0.0,0.0,0,16.0,9.942,30,Mostly Clear,Mostly Clear,1012.6,29.9,KDED
1689328800,2023-07-14T06:00:00-04:00,23.4,74.12,74.12,74.12,100,1015,29.97,SW,220,3.36,3.36,0.0,0.0,0.0,0.0,0,16.0,9.942,32,Partly Cloudy,Partly Cloudy,1013.6,29.93,KDED
1689332400,2023-07-14T07:00:00-04:00,23.4,74.12,74.12,74.12,100,1015,29.97,SW,230,3.36,3.36,0.0,0.0,0.0,0.0,0,16.0,9.942,33,Partly Cloudy,Partly Cloudy,1013.6,29.93,KDED
1689336000,2023-07-14T08:00:00-04:00,25.21,77.38,77.38,76.1,96,1015,29.97,SW,230,3.36,3.36,0.0,0.0,0.0,0.0,0,16.0,9.942,33,Partly Cloudy,Partly Cloudy,1013.6,29.93,KDED
1689339600,2023-07-14T09:00:00-04:00,27.38,81.28,88.73,77.22,88,1016,30.0,SW,216,3.36,3.36,0.04,0.0,0.04,0.0,77,16.0,9.942,39,Isolated Storms,Isolated Storms,1014.6,29.96,KDED
1689256800,2023-07-13T10:00:00-04:00,30.49,86.88,97.92,76.48,71,1016,30.0,W,270,3.65,3.65,0.0,0.0,0.0,0.0,0,16.0,9.942,27,Mostly Sunny,Mostly Sunny,1015.5,29.99,KDAB
1689260400,2023-07-13T11:00:00-04:00,31.86,89.35,101.51,76.48,66,1016,30.0,W,277,4.47,4.47,0.0,0.0,0.0,0.0,0,16.0,9.942,27,Mostly Sunny,Mostly Sunny,1015.5,29.99,KDAB
1689264000,2023-07-13T12:00:00-04:00,33.19,91.74,104.82,76.48,61,1016,30.0,NW,314,5.59,5.59,0.07,0.0,0.07,0.0,15,16.0,9.942,32,Isolated Storms,Isolated Storms,1015.5,29.99,KDAB
1689267600,2023-07-13T13:00:00-04:00,33.35,92.03,105.21,76.48,61,1016,30.0,NNE,26,6.42,6.42,0.07,0.0,0.07,0.0,15,16.0,9.942,37,Isolated Storms,Isolated Storms,1015.5,29.99,KDAB
1689271200,2023-07-13T14:00:00-04:00,33.19,91.74,104.25,76.06,60,1015,29.97,ENE,61,7.54,7.54,0.07,0.0,0.07,0.0,49,16.0,9.942,42,Chance of Storms,Chance of Storms,1014.5,29.96,KDAB
1689274800,2023-07-13T15:00:00-04:00,32.8,91.04,103.3,76.06,62,1015,29.97,ENE,71,7.83,7.83,1.1,0.04,1.1,0.04,49,16.0,9.942,48,Chance of Storms,Chance of Storms,1014.5,29.96,KDAB
1689278400,2023-07-13T16:00:00-04:00,31.25,88.25,99.42,76.06,67,1014,29.94,E,97,8.08,8.08,1.1,0.04,1.1,0.04,49,16.0,9.942,53,Chance of Storms,Chance of Storms,1013.5,29.93,KDAB
1689282000,2023-07-13T17:00:00-04:00,30.68,87.22,98.24,76.32,70,1014,29.94,ESE,110,8.08,8.08,1.1,0.04,1.1,0.04,49,16.0,9.942,58,Chance of Storms,Chance of Storms,1013.5,29.93,KDAB
1689285600,2023-07-13T18:00:00-04:00,30.68,87.22,97.94,76.06,70,1014,29.94,ESE,113,7.47,7.47,1.1,0.04,1.1,0.04,49,16.0,9.942,57,Chance of Storms,Chance of Storms,1013.5,29.93,KDAB
1689289200,2023-07-13T19:00:00-04:00,30.52,86.94,97.29,75.87,70,1013,29.91,SE,125,6.51,6.51,1.1,0.04,1.1,0.04,49,16.0,9.942,56,Chance of Storms,Chance of Storms,1012.5,29.9,KDAB
1689292800,2023-07-13T20:00:00-04:00,29.37,84.87,94.14,75.87,75,1014,29.94,SE,135,5.59,5.59,1.1,0.04,1.1,0.04,36,16.0,9.942,55,Chance of Storms,Chance of Storms,1013.5,29.93,KDAB
1689296400,2023-07-13T21:00:00-04:00,28.4,83.12,91.11,75.7,78,1014,29.94,SE,145,5.35,5.35,0.17,0.01,0.17,0.01,36,16.0,9.942,56,Chance of Storms,Chance of Storms,1013.5,29.93,KDAB
1689300000,2023-07-13T22:00:00-04:00,27.54,81.57,88.32,75.7,82,1015,29.97,S,173,5.59,5.59,0.17,0.01,0.17,0.01,36,16.0,9.942,56,Chance of Storms,Chance of Storms,1014.5,29.96,KDAB
1689303600,2023-07-13T23:00:00-04:00,27.04,80.67,86.57,75.7,85,1016,30.0,S,190,5.59,5.59,0.17,0.01,0.17,0.01,20,15.792,9.813,57,Isolated Storms,Isolated Storms,1015.5,29.99,KDAB
1689307200,2023-07-14T00:00:00-04:00,26.61,79.9,79.9,75.7,87,1015,29.97,S,190,5.59,5.59,0.17,0.01,0.17,0.01,20,16.0,9.942,53,Isolated Storms,Isolated Storms,1014.5,29.96,KDAB
1689310800,2023-07-14T01:00:00-04:00,25.79,78.42,78.42,75.36,90,1015,29.97,SSW,204,5.23,5.23,0.17,0.01,0.17,0.01,20,16.0,9.942,50,Isolated Storms,Isolated Storms,1014.5,29.96,KDAB
1689314400,2023-07-14T02:00:00-04:00,25.0,77.0,77.0,74.43,92,1014,29.94,SSW,210,4.94,4.94,0.0,0.0,0.0,0.0,0,16.0,9.942,47,Partly Cloudy,Partly Cloudy,1013.5,29.93,KDAB
1689318000,2023-07-14T03:00:00-04:00,24.84,76.71,76.71,74.43,93,1014,29.94,SSW,212,4.72,4.72,0.0,0.0,0.0,0.0,0,16.0,9.942,42,Partly Cloudy,Partly Cloudy,1013.5,29.93,KDAB
1689321600,2023-07-14T04:00:00-04:00,25.0,77.0,77.0,74.43,92,1014,29.94,SW,220,4.47,4.47,0.0,0.0,0.0,0.0,0,16.0,9.942,37,Partly Cloudy,Partly Cloudy,1013.5,29.93,KDAB
1689325200,2023-07-14T05:00:00-04:00,24.71,76.48,76.48,74.26,93,1014,29.94,SW,228,4.47,4.47,0.0,0.0,0.0,0.0,0,16.0,9.942,33,Partly Cloudy,Partly Cloudy,1013.5,29.93,KDAB
1689328800,2023-07-14T06:00:00-04:00,24.5,76.1,76.1,74.64,95,1015,29.97,SW,230,4.47,4.47,0.0,0.0,0.0,0.0,0,16.0,9.942,35,Partly Cloudy,Partly Cloudy,1014.5,29.96,KDAB
1689332400,2023-07-14T07:00:00-04:00,24.5,76.1,76.1,75.07,97,1015,29.97,SW,230,4.47,4.47,0.0,0.0,0.0,0.0,0,16.0,9.942,38,Partly Cloudy,Partly Cloudy,1014.5,29.96,KDAB
1689336000,2023-07-14T08:00:00-04:00,25.79,78.42,78.42,76.1,93,1015,29.97,SW,230,4.47,4.47,0.0,0.0,0.0,0.0,0,16.0,9.942,37,Partly Cloudy,Partly Cloudy,1014.5,29.96,KDAB
1689339600,2023-07-14T09:00:00-04:00,28.05,82.49,90.96,76.91,83,1016,30.0,SW,220,4.47,4.47,0.04,0.0,0.04,0.0,59,16.0,9.942,41,Isolated Storms,Isolated Storms,1015.5,29.99,KDAB
1689256800,2023-07-13T10:00:00-04:00,30.0,86.0,97.16,77.0,75,1016,30.0,W,268,5.59,8.95,0.0,0.0,0.0,0.0,0,16.0,9.942,20,Mostly Sunny,Mostly Sunny,1015.9,30.0,KFIN
1689260400,2023-07-13T11:00:00-04:00,31.62,88.92,101.58,77.0,68,1016,30.0,W,270,5.59,8.95,0.0,0.0,0.0,0.0,0,16.0,9.942,27,Mostly Sunny,Mostly Sunny,1015.9,30.0,KFIN
1689264000,2023-07-13T12:00:00-04:00,32.7,90.86,104.33,77.0,64,1016,30.0,WNW,283,5.59,8.95,0.0,0.0,0.0,0.0,0,16.0,9.942,34,Partly Cloudy,Partly Cloudy,1015.9,30.0,KFIN
1689267600,2023-07-13T13:00:00-04:00,33.3,91.94,105.82,77.0,62,1015,29.97,E,98,6.71,10.07,0.14,0.01,0.14,0.01,22,16.0,9.942,42,Isolated Storms,Isolated Storms,1014.9,29.97,KFIN
1689271200,2023-07-13T14:00:00-04:00,32.7,90.86,103.91,76.69,63,1015,29.97,E,93,6.89,10.42,0.14,0.01,0.14,0.01,35,16.0,9.942,49,Chance of Storms,Chance of Storms,1014.9,29.97,KFIN
1689274800,2023-07-13T15:00:00-04:00,31.87,89.37,101.81,76.69,66,1014,29.94,E,100,8.01,12.48,1.16,0.05,1.16,0.05,45,16.0,9.942,52,Chance of Storms,Chance of Storms,1013.9,29.94,KFIN
1689278400,2023-07-13T16:00:00-04:00,31.37,88.47,100.92,77.0,69,1014,29.94,ESE,107,8.41,12.88,1.16,0.05,1.16,0.05,54,16.0,9.942,56,Chance of Storms,Chance of Storms,1013.9,29.94,KFIN
1689282000,2023-07-13T17:00:00-04:00,30.6,87.08,98.85,77.0,72,1014,29.94,ESE,110,8.95,13.42,1.16,0.05,1.16,0.05,57,16.0,9.942,55,Scattered Storms,Scattered Storms,1013.9,29.94,KFIN
1689285600,2023-07-13T18:00:00-04:00,30.0,86.0,97.16,77.0,75,1014,29.94,ESE,122,7.83,12.3,1.16,0.05,1.16,0.05,57,16.0,9.942,59,Scattered Storms,Scattered Storms,1013.9,29.94,KFIN
1689289200,2023-07-13T19:00:00-04:00,28.8,83.84,93.53,77.0,80,1013,29.91,SSE,147,7.83,12.3,1.16,0.05,1.16,0.05,55,16.0,9.942,68,Scattered Storms,Scattered Storms,1012.9,29.91,KFIN
1689292800,2023-07-13T20:00:00-04:00,27.2,80.96,87.9,77.0,88,1014,29.94,S,180,6.33,9.69,1.16,0.05,1.16,0.05,40,16.0,9.942,72,Chance of Storms,Chance of Storms,1013.9,29.94,KFIN
1689296400,2023-07-13T21:00:00-04:00,26.7,80.06,85.47,76.1,88,1014,29.94,S,180,4.65,7.07,0.51,0.02,0.51,0.02,31,16.0,9.942,77,Chance of Storms,Chance of Storms,1013.9,29.94,KFIN
1689300000,2023-07-13T22:00:00-04:00,26.11,79.0,79.0,76.1,91,1015,29.97,S,190,4.47,6.71,0.51,0.02,0.51,0.02,24,16.0,9.942,79,Isolated Storms,Isolated Storms,1014.9,29.97,KFIN
1689303600,2023-07-13T23:00:00-04:00,25.31,77.56,77.56,76.1,95,1015,29.97,S,190,4.47,6.71,0.51,0.02,0.51,0.02,20,16.0,9.942,79,Isolated Storms,Isolated Storms,1014.9,29.97,KFIN
1689307200,2023-07-14T00:00:00-04:00,24.58,76.24,76.24,74.84,95,1015,29.97,S,190,4.47,6.71,0.51,0.02,0.51,0.02,14,16.0,9.942,74,Isolated Showers,Isolated Showers,1014.9,29.97,KFIN
1689310800,2023-07-14T01:00:00-04:00,24.5,76.1,76.1,74.84,96,1015,29.97,SSW,200,4.47,6.71,0.0,0.0,0.0,0.0,0,16.0,9.942,59,Partly Cloudy,Partly Cloudy,1014.9,29.97,KFIN
1689314400,2023-07-14T02:00:00-04:00,23.8,74.84,74.84,74.5,99,1014,29.94,SW,220,3.94,6.17,0.0,0.0,0.0,0.0,0,15.961,9.918,46,Partly Cloudy,Partly Cloudy,1013.9,29.94,KFIN
1689318000,2023-07-14T03:00:00-04:00,23.8,74.84,74.84,74.12,98,1014,29.94,SW,220,3.53,5.77,0.0,0.0,0.0,0.0,0,16.0,9.942,42,Partly Cloudy,Partly Cloudy,1013.9,29.94,KFIN
1689321600,2023-07-14T04:00:00-04:00,23.61,74.5,74.5,74.12,99,1014,29.94,SW,230,3.36,5.59,0.0,0.0,0.0,0.0,0,16.0,9.942,42,Partly Cloudy,Partly Cloudy,1013.9,29.94,KFIN
1689325200,2023-07-14T05:00:00-04:00,23.4,74.12,74.12,74.12,100,1014,29.94,SW,230,3.36,5.59,0.0,0.0,0.0,0.0,0,16.0,9.942,37,Partly Cloudy,Partly Cloudy,1013.9,29.94,KFIN
1689328800,2023-07-14T06:00:00-04:00,23.06,73.51,73.51,73.51,100,1015,29.97,SW,230,3.36,5.59,0.0,0.0,0.0,0.0,0,16.0,9.942,44,Partly Cloudy,Partly Cloudy,1014.9,29.97,KFIN
1689332400,2023-07-14T07:00:00-04:00,23.4,74.12,74.12,74.12,100,1015,29.97,SW,230,3.36,5.59,0.0,0.0,0.0,0.0,0,16.0,9.942,41,Partly Cloudy,Partly Cloudy,1014.9,29.97,KFIN
1689336000,2023-07-14T08:00:00-04:00,25.0,77.0,77.0,76.1,97,1015,29.97,WSW,240,3.36,5.59,0.0,0.0,0.0,0.0,0,16.0,9.942,39,Partly Cloudy,Partly Cloudy,1014.9,29.97,KFIN
1689339600,2023-07-14T09:00:00-04:00,28.4,83.12,92.23,77.0,82,1016,30.0,WSW,240,4.47,6.71,0.04,0.0,0.04,0.0,19,16.0,9.942,39,Isolated Storms,Isolated Storms,1015.9,30.0,KFIN
1689256800,2023-07-13T10:00:00-04:00,29.5,85.1,95.7,77.0,77,1016,30.0,W,280,6.71,10.07,0.0,0.0,0.0,0.0,0,16.0,9.942,28,Mostly Sunny,Mostly Sunny,1009.8,29.82,KGNV
1689260400,2023-07-13T11:00:00-04:00,31.7,89.06,101.78,77.0,68,1016,30.0,W,280,7.52,11.65,0.0,0.0,0.0,0.0,0,16.0,9.942,31,Mostly Sunny,Mostly Sunny,1009.9,29.82,KGNV
1689264000,2023-07-13T12:00:00-04:00,32.2,89.96,103.07,77.0,66,1016,30.0,W,270,7.83,12.3,0.28,0.01,0.28,0.01,26,16.0,9.942,44,Chance of Storms,Chance of Storms,1009.9,29.82,KGNV
1689267600,2023-07-13T13:00:00-04:00,32.7,90.86,103.1,76.1,62,1016,30.0,W,270,7.83,12.3,0.28,0.01,0.28,0.01,33,16.0,9.942,58,Chance of Storms,Chance of Storms,1009.9,29.82,KGNV
1689271200,2023-07-13T14:00:00-04:00,32.75,90.95,103.23,76.1,62,1015,29.97,W,261,7.83,12.3,0.28,0.01,0.28,0.01,44,16.0,9.942,73,Chance of Storms,Chance of Storms,1008.9,29.79,KGNV
1689274800,2023-07-13T15:00:00-04:00,33.3,91.94,104.57,76.1,60,1014,29.94,W,260,8.88,13.35,0.79,0.03,0.79,0.03,61,16.0,9.942,68,Scattered Storms,Scattered Storms,1007.9,29.76,KGNV
1689278400,2023-07-13T16:00:00-04:00,33.3,91.94,104.57,76.1,60,1014,29.94,W,260,8.95,13.42,0.79,0.03,0.79,0.03,69,15.988,9.935,69,Scattered Storms,Scattered Storms,1007.9,29.76,KGNV
1689282000,2023-07-13T17:00:00-04:00,32.7,90.86,103.1,76.1,62,1013,29.91,WSW,250,8.95,13.42,0.79,0.03,0.79,0.03,67,16.0,9.942,72,Scattered Storms,Scattered Storms,1006.9,29.73,KGNV
1689285600,2023-07-13T18:00:00-04:00,31.7,89.06,100.62,76.1,66,1013,29.91,WSW,258,8.05,12.53,0.79,0.03,0.79,0.03,55,16.0,9.942,74,Scattered Storms,Scattered Storms,1006.9,29.73,KGNV
1689289200,2023-07-13T19:00:00-04:00,30.6,87.08,97.77,76.1,70,1013,29.91,WSW,240,7.83,12.3,0.79,0.03,0.79,0.03,41,16.0,9.942,75,Chance of Storms,Chance of Storms,1006.9,29.73,KGNV
1689292800,2023-07-13T20:00:00-04:00,29.5,85.1,94.75,76.1,75,1014,29.94,SW,230,5.59,8.95,0.79,0.03,0.79,0.03,29,16.0,9.942,75,Chance of Storms,Chance of Storms,1007.8,29.76,KGNV
1689296400,2023-07-13T21:00:00-04:00,27.7,81.86,89.14,76.1,83,1014,29.94,SW,220,4.47,6.71,0.22,0.01,0.22,0.01,22,16.0,9.942,68,Isolated Storms,Isolated Storms,1007.8,29.76,KGNV
1689300000,2023-07-13T22:00:00-04:00,27.1,80.78,87.0,76.1,86,1015,29.97,SSW,210,3.36,5.59,0.22,0.01,0.22,0.01,14,16.0,9.942,62,Rain Showers,Rain Showers,1008.8,29.79,KGNV
1689303600,2023-07-13T23:00:00-04:00,26.2,79.16,79.16,76.1,90,1015,29.97,SSW,200,3.36,5.59,0.0,0.0,0.0,0.0,0,16.0,9.942,57,Partly Cloudy,Partly Cloudy,1008.8,29.79,KGNV
1689307200,2023-07-14T00:00:00-04:00,25.48,77.86,77.86,74.84,90,1015,29.97,S,190,3.36,5.59,0.0,0.0,0.0,0.0,0,16.0,9.942,55,Partly Cloudy,Partly Cloudy,1008.8,29.79,KGNV
1689310800,2023-07-14T01:00:00-04:00,24.53,76.15,76.15,74.84,96,1015,29.97,SSW,207,2.46,3.83,0.0,0.0,0.0,0.0,0,16.0,9.942,47,Partly Cloudy,Partly Cloudy,1008.7,29.79,KGNV
1689314400,2023-07-14T02:00:00-04:00,23.84,74.91,74.91,74.84,100,1014,29.94,SSW,211,2.24,3.36,0.0,0.0,0.0,0.0,0,16.0,9.942,44,Partly Cloudy,Partly Cloudy,1007.7,29.76,KGNV
1689318000,2023-07-14T03:00:00-04:00,23.72,74.7,74.7,74.12,98,1014,29.94,SW,220,2.24,3.36,0.0,0.0,0.0,0.0,0,15.81,9.824,39,Partly Cloudy,Partly Cloudy,1007.7,29.76,KGNV
1689321600,2023-07-14T04:00:00-04:00,23.4,74.12,74.12,74.12,100,1014,29.94,SW,230,2.24,3.36,0.0,0.0,0.0,0.0,0,15.317,9.517,35,Partly Cloudy,Partly Cloudy,1007.7,29.76,KGNV
1689325200,2023-07-14T05:00:00-04:00,23.4,74.12,74.12,74.12,100,1014,29.94,WSW,241,2.24,3.36,0.0,0.0,0.0,0.0,0,14.592,9.067,36,Partly Cloudy,Partly Cloudy,1007.7,29.76,KGNV
1689328800,2023-07-14T06:00:00-04:00,22.76,72.97,72.97,72.93,100,1015,29.97,WSW,240,2.24,3.36,0.0,0.0,0.0,0.0,0,14.582,9.061,44,Partly Cloudy,Partly Cloudy,1008.7,29.79,KGNV
1689332400,2023-07-14T07:00:00-04:00,22.76,72.97,72.97,72.97,100,1015,29.97,WSW,240,2.24,3.36,0.0,0.0,0.0,0.0,0,13.31,8.271,41,Partly Cloudy,Partly Cloudy,1008.7,29.79,KGNV
1689336000,2023-07-14T08:00:00-04:00,24.5,76.1,76.1,76.1,100,1015,29.97,WSW,240,2.24,3.36,0.0,0.0,0.0,0.0,0,15.845,9.846,51,Partly Cloudy,Partly Cloudy,1008.7,29.79,KGNV
1689339600,2023-07-14T09:00:00-04:00,27.2,80.96,87.9,77.0,88,1016,30.0,WSW,250,3.36,5.59,0.07,0.0,0.07,0.0,24,16.0,9.942,47,Isolated Storms,Isolated Storms,1009.8,29.82,KGNV
1689256800,2023-07-13T10:00:00-04:00,29.5,85.1,95.7,77.0,77,1016,30.0,W,270,6.71,10.07,0.0,0.0,0.0,0.0,0,16.0,9.942,20,Mostly Sunny,Mostly Sunny,1015.7,29.99,KSGJ
