date,hour,temperature (F),dew point (F),heat index (F),surface wind (mph),wind dir,gust,sky cover (%),precip potential (%),rel humidity (%),rain,thunder,time_scraped_est_edt,WS
13/07/2023,10,91,79,108,5,SE,,37,26,68,Chc,Chc,13-07-2023 10:01,KHST
13/07/2023,11,91,79,108,5,E,,50,31,68,Chc,Chc,13-07-2023 10:01,KHST
13/07/2023,12,92,79,109,7,E,,50,32,66,Chc,Chc,13-07-2023 10:01,KHST
13/07/2023,13,92,79,109,8,SE,,50,32,66,Chc,Chc,13-07-2023 10:01,KHST
13/07/2023,14,92,78,107,9,SE,,58,34,64,Chc,Chc,13-07-2023 10:01,KHST
13/07/2023,15,92,78,107,11,SE,,56,42,64,Chc,Chc,13-07-2023 10:01,KHST
13/07/2023,16,92,78,107,13,SE,,57,48,64,Chc,Chc,13-07-2023 10:01,KHST
13/07/2023,17,93,78,109,14,SE,,63,49,62,Chc,Chc,13-07-2023 10:01,KHST
13/07/2023,18,90,78,105,11,SE,,73,48,68,Chc,Chc,13-07-2023 10:01,KHST
13/07/2023,19,89,77,102,9,SE,,81,47,68,Chc,Chc,13-07-2023 10:01,KHST
13/07/2023,20,87,77,99,6,SE,,83,46,72,Chc,Chc,13-07-2023 10:01,KHST
13/07/2023,21,84,76,93,5,E,,81,27,77,Chc,SChc,13-07-2023 10:01,KHST
13/07/2023,22,83,76,91,5,N,,76,22,80,SChc,SChc,13-07-2023 10:01,KHST
13/07/2023,23,82,76,89,5,NE,,69,21,82,SChc,SChc,13-07-2023 10:01,KHST
14/07/2023,00,81,76,87,5,E,,56,25,85,Chc,SChc,13-07-2023 10:01,KHST
14/07/2023,01,81,76,87,6,E,,49,25,85,Chc,SChc,13-07-2023 10:01,KHST
14/07/2023,02,80,75,85,6,E,,49,24,85,SChc,SChc,13-07-2023 10:01,KHST
14/07/2023,03,80,75,85,6,E,,49,25,85,Chc,SChc,13-07-2023 10:01,KHST
14/07/2023,04,80,75,85,6,E,,46,26,85,Chc,SChc,13-07-2023 10:01,KHST
14/07/2023,05,80,75,85,6,E,,44,27,85,Chc,SChc,13-07-2023 10:01,KHST
14/07/2023,06,78,75,78,6,E,,43,29,91,Chc,SChc,13-07-2023 10:01,KHST
14/07/2023,07,80,76,86,5,SE,,43,29,88,Chc,SChc,13-07-2023 10:01,KHST
14/07/2023,08,82,77,90,5,SE,,45,54,85,Chc,Chc,13-07-2023 10:01,KHST
14/07/2023,09,86,78,98,5,SE,,48,54,77,Chc,Chc,13-07-2023 10:01,KHST
14/07/2023,10,89,77,102,6,SE,,51,54,68,Chc,Chc,13-07-2023 10:01,KHST
14/07/2023,11,91,76,103,7,SE,,54,54,62,Chc,Chc,13-07-2023 10:01,KHST
14/07/2023,12,91,76,103,8,SE,,55,54,62,Chc,Chc,13-07-2023 10:01,KHST
14/07/2023,13,90,76,102,8,SE,,55,54,63,Chc,Chc,13-07-2023 10:01,KHST
14/07/2023,14,90,76,102,8,SE,,54,47,64,Chc,Chc,13-07-2023 10:01,KHST
14/07/2023,15,90,76,102,9,SE,,49,47,64,Chc,Chc,13-07-2023 10:01,KHST
14/07/2023,16,90,76,102,8,SE,,43,47,64,Chc,Chc,13-07-2023 10:01,KHST
14/07/2023,17,88,76,99,8,SE,,36,47,67,Chc,Chc,13-07-2023 10:01,KHST
14/07/2023,18,87,76,97,8,E,,35,47,70,Chc,Chc,13-07-2023 10:01,KHST
14/07/2023,19,86,76,95,8,E,,43,47,73,Chc,Chc,13-07-2023 10:01,KHST
14/07/2023,20,84,77,94,7,E,,37,48,79,Chc,Chc,13-07-2023 10:01,KHST
14/07/2023,21,83,77,93,7,E,,44,48,81,Chc,Chc,13-07-2023 10:01,KHST
14/07/2023,22,82,77,91,6,SE,,51,48,84,Chc,Chc,13-07-2023 10:01,KHST
14/07/2023,23,82,77,89,6,SE,,58,48,86,Chc,Chc,13-07-2023 10:01,KHST
15/07/2023,00,81,77,88,6,SE,,51,48,88,Chc,Chc,13-07-2023 10:01,KHST
15/07/2023,01,80,76,86,6,SE,,43,48,87,Chc,Chc,13-07-2023 10:01,KHST
15/07/2023,02,79,76,84,6,SE,,36,42,89,Chc,Chc,13-07-2023 10:01,KHST
15/07/2023,03,79,76,83,6,SE,,41,42,90,Chc,Chc,13-07-2023 10:01,KHST
15/07/2023,04,79,75,79,6,SE,,46,42,88,Chc,Chc,13-07-2023 10:01,KHST
15/07/2023,05,78,75,78,6,SE,,51,42,89,Chc,Chc,13-07-2023 10:01,KHST
15/07/2023,06,80,76,85,6,SE,,53,42,88,Chc,Chc,13-07-2023 10:01,KHST
15/07/2023,07,81,76,87,6,SE,,54,42,85,Chc,Chc,13-07-2023 10:01,KHST
15/07/2023,08,82,77,91,6,SE,,55,48,84,Chc,Chc,13-07-2023 10:01,KHST
15/07/2023,09,85,77,95,6,SE,,49,48,77,Chc,Chc,13-07-2023 10:01,KHST
13/07/2023,10,90,78,105,2,S,,42,24,68,SChc,SChc,13-07-2023 10:01,KTMB
13/07/2023,11,91,78,106,3,SE,,52,31,66,Chc,Chc,13-07-2023 10:01,KTMB
13/07/2023,12,92,78,107,6,SE,,49,36,64,Chc,Chc,13-07-2023 10:01,KTMB
13/07/2023,13,92,78,107,7,SE,,52,40,64,Chc,Chc,13-07-2023 10:01,KTMB
13/07/2023,14,93,78,109,8,SE,,60,44,62,Chc,Chc,13-07-2023 10:01,KTMB
13/07/2023,15,92,78,107,9,E,,63,53,64,Chc,Chc,13-07-2023 10:01,KTMB
13/07/2023,16,91,77,105,9,N,,63,58,64,Lkly,Lkly,13-07-2023 10:01,KTMB
13/07/2023,17,92,77,106,9,NW,,68,59,62,Lkly,Lkly,13-07-2023 10:01,KTMB
13/07/2023,18,90,76,102,9,N,,79,59,64,Lkly,Lkly,13-07-2023 10:01,KTMB
13/07/2023,19,88,75,98,7,E,,84,54,66,Chc,Chc,13-07-2023 10:01,KTMB
13/07/2023,20,86,75,95,6,E,,83,47,70,Chc,Chc,13-07-2023 10:01,KTMB
13/07/2023,21,84,76,93,6,E,,84,29,77,Chc,SChc,13-07-2023 10:01,KTMB
13/07/2023,22,83,76,91,5,E,,73,21,80,SChc,SChc,13-07-2023 10:01,KTMB
13/07/2023,23,81,75,87,3,NE,,62,18,82,SChc,SChc,13-07-2023 10:01,KTMB
14/07/2023,00,81,75,87,3,E,,50,22,82,SChc,SChc,13-07-2023 10:01,KTMB
14/07/2023,01,81,76,87,3,NE,,42,21,85,SChc,SChc,13-07-2023 10:01,KTMB
14/07/2023,02,80,75,85,3,E,,35,20,85,SChc,SChc,13-07-2023 10:01,KTMB
14/07/2023,03,80,75,85,3,E,,35,20,85,SChc,SChc,13-07-2023 10:01,KTMB
14/07/2023,04,80,75,85,3,E,,38,21,85,SChc,SChc,13-07-2023 10:01,KTMB
14/07/2023,05,80,76,86,3,E,,40,22,88,SChc,SChc,13-07-2023 10:01,KTMB
14/07/2023,06,78,75,78,3,E,,39,24,91,SChc,SChc,13-07-2023 10:01,KTMB
14/07/2023,07,80,76,86,3,E,,35,24,88,SChc,SChc,13-07-2023 10:01,KTMB
14/07/2023,08,82,77,90,3,E,,31,54,85,Chc,Chc,13-07-2023 10:01,KTMB
14/07/2023,09,85,77,96,3,SE,,33,54,77,Chc,Chc,13-07-2023 10:01,KTMB
14/07/2023,10,89,77,102,6,SE,,38,54,68,Chc,Chc,13-07-2023 10:01,KTMB
14/07/2023,11,91,75,102,6,SE,,44,54,60,Chc,Chc,13-07-2023 10:01,KTMB
14/07/2023,12,91,76,104,7,SE,,48,54,61,Chc,Chc,13-07-2023 10:01,KTMB
14/07/2023,13,92,76,104,8,SE,,52,54,60,Chc,Chc,13-07-2023 10:01,KTMB
14/07/2023,14,92,76,105,9,SE,,55,54,60,Chc,Chc,13-07-2023 10:01,KTMB
14/07/2023,15,91,76,103,9,SE,,52,54,62,Chc,Chc,13-07-2023 10:01,KTMB
14/07/2023,16,90,76,102,9,SE,,49,54,64,Chc,Chc,13-07-2023 10:01,KTMB
14/07/2023,17,90,75,101,9,SE,,47,54,61,Chc,Chc,13-07-2023 10:01,KTMB
14/07/2023,18,89,75,99,9,SE,,49,54,64,Chc,Chc,13-07-2023 10:01,KTMB
14/07/2023,19,87,76,98,8,SE,,54,54,69,Chc,Chc,13-07-2023 10:01,KTMB
14/07/2023,20,86,76,96,7,SE,,42,45,73,Chc,Chc,13-07-2023 10:01,KTMB
14/07/2023,21,85,76,94,6,SE,,44,45,76,Chc,Chc,13-07-2023 10:01,KTMB
14/07/2023,22,84,76,92,5,SE,,46,45,78,Chc,Chc,13-07-2023 10:01,KTMB
14/07/2023,23,82,76,90,5,SE,,48,45,81,Chc,Chc,13-07-2023 10:01,KTMB
15/07/2023,00,82,76,88,5,SE,,42,45,83,Chc,Chc,13-07-2023 10:01,KTMB
15/07/2023,01,81,75,86,5,SE,,36,45,83,Chc,Chc,13-07-2023 10:01,KTMB
15/07/2023,02,80,75,84,5,SE,,31,32,86,Chc,Chc,13-07-2023 10:01,KTMB
15/07/2023,03,79,75,83,5,SE,,33,32,87,Chc,Chc,13-07-2023 10:01,KTMB
15/07/2023,04,79,76,79,5,SE,,35,32,92,Chc,Chc,13-07-2023 10:01,KTMB
15/07/2023,05,78,76,78,5,SE,,37,32,93,Chc,Chc,13-07-2023 10:01,KTMB
15/07/2023,06,80,76,84,5,SE,,43,32,89,Chc,Chc,13-07-2023 10:01,KTMB
15/07/2023,07,81,77,88,5,SE,,49,32,88,Chc,Chc,13-07-2023 10:01,KTMB
15/07/2023,08,82,77,91,5,SE,,54,49,84,Chc,Chc,13-07-2023 10:01,KTMB
15/07/2023,09,85,77,96,6,SE,,49,49,77,Chc,Chc,13-07-2023 10:01,KTMB
13/07/2023,10,90,79,106,3,SE,,45,22,70,SChc,SChc,13-07-2023 10:01,KMIA
13/07/2023,11,91,79,108,5,S,,54,29,68,Chc,Chc,13-07-2023 10:01,KMIA
13/07/2023,12,92,78,107,6,SE,,51,33,64,Chc,Chc,13-07-2023 10:01,KMIA
13/07/2023,13,93,78,109,7,SE,,56,37,62,Chc,Chc,13-07-2023 10:01,KMIA
13/07/2023,14,92,78,107,9,SE,,61,42,64,Chc,Chc,13-07-2023 10:01,KMIA
13/07/2023,15,92,78,107,10,E,,63,53,64,Chc,Chc,13-07-2023 10:01,KMIA
13/07/2023,16,91,78,106,13,E,,61,57,66,Lkly,Lkly,13-07-2023 10:01,KMIA
13/07/2023,17,93,77,107,13,NE,,65,49,60,Chc,Chc,13-07-2023 10:01,KMIA
13/07/2023,18,89,77,102,11,E,,77,52,68,Chc,Chc,13-07-2023 10:01,KMIA
13/07/2023,19,88,76,99,9,E,,85,49,68,Chc,Chc,13-07-2023 10:01,KMIA
13/07/2023,20,87,76,98,6,SE,,87,42,70,Chc,Chc,13-07-2023 10:01,KMIA
13/07/2023,21,84,76,93,6,SE,,81,27,77,Chc,SChc,13-07-2023 10:01,KMIA
13/07/2023,22,83,76,91,5,E,,68,21,80,SChc,SChc,13-07-2023 10:01,KMIA
13/07/2023,23,83,75,90,5,E,,58,18,77,SChc,SChc,13-07-2023 10:01,KMIA
14/07/2023,00,82,75,89,5,E,,44,21,79,SChc,SChc,13-07-2023 10:01,KMIA
14/07/2023,01,82,75,89,5,E,,40,19,79,SChc,SChc,13-07-2023 10:01,KMIA
14/07/2023,02,81,75,87,3,E,,37,18,82,SChc,SChc,13-07-2023 10:01,KMIA
14/07/2023,03,81,76,87,5,E,,36,20,85,SChc,SChc,13-07-2023 10:01,KMIA
14/07/2023,04,81,76,87,5,E,,38,22,85,SChc,SChc,13-07-2023 10:01,KMIA
14/07/2023,05,81,76,87,5,E,,40,24,85,SChc,SChc,13-07-2023 10:01,KMIA
14/07/2023,06,81,76,87,5,E,,39,26,85,Chc,SChc,13-07-2023 10:01,KMIA
14/07/2023,07,80,76,86,5,E,,36,26,88,Chc,SChc,13-07-2023 10:01,KMIA
14/07/2023,08,83,77,92,5,SE,,34,44,82,Chc,Chc,13-07-2023 10:01,KMIA
14/07/2023,09,85,78,97,5,SE,,36,44,80,Chc,Chc,13-07-2023 10:01,KMIA
14/07/2023,10,89,79,105,6,SE,,40,44,73,Chc,Chc,13-07-2023 10:01,KMIA
14/07/2023,11,91,76,103,7,SE,,44,44,62,Chc,Chc,13-07-2023 10:01,KMIA
14/07/2023,12,91,76,104,8,SE,,45,44,61,Chc,Chc,13-07-2023 10:01,KMIA
14/07/2023,13,92,76,104,9,SE,,46,44,60,Chc,Chc,13-07-2023 10:01,KMIA
14/07/2023,14,92,76,105,10,SE,,47,46,60,Chc,Chc,13-07-2023 10:01,KMIA
14/07/2023,15,91,76,104,10,SE,,47,46,61,Chc,Chc,13-07-2023 10:01,KMIA
14/07/2023,16,91,76,103,9,SE,,47,46,62,Chc,Chc,13-07-2023 10:01,KMIA
14/07/2023,17,91,76,103,9,SE,,48,46,62,Chc,Chc,13-07-2023 10:01,KMIA
14/07/2023,18,89,76,101,9,SE,,52,46,65,Chc,Chc,13-07-2023 10:01,KMIA
14/07/2023,19,88,75,98,9,SE,,54,46,65,Chc,Chc,13-07-2023 10:01,KMIA
14/07/2023,20,87,76,97,7,SE,,44,45,71,Chc,Chc,13-07-2023 10:01,KMIA
14/07/2023,21,86,76,96,7,SE,,45,45,72,Chc,Chc,13-07-2023 10:01,KMIA
14/07/2023,22,85,77,96,6,SE,,46,45,77,Chc,Chc,13-07-2023 10:01,KMIA
14/07/2023,23,84,77,95,6,SE,,46,45,78,Chc,Chc,13-07-2023 10:01,KMIA
15/07/2023,00,84,77,94,6,SE,,44,45,80,Chc,Chc,13-07-2023 10:01,KMIA
15/07/2023,01,83,76,92,6,SE,,41,45,79,Chc,Chc,13-07-2023 10:01,KMIA
15/07/2023,02,83,76,91,6,SE,,38,35,80,Chc,Chc,13-07-2023 10:01,KMIA
15/07/2023,03,82,76,89,6,SE,,39,35,82,Chc,Chc,13-07-2023 10:01,KMIA
15/07/2023,04,81,76,88,6,SE,,41,35,84,Chc,Chc,13-07-2023 10:01,KMIA
15/07/2023,05,80,76,86,6,SE,,42,35,87,Chc,Chc,13-07-2023 10:01,KMIA
15/07/2023,06,81,76,88,6,SE,,47,35,84,Chc,Chc,13-07-2023 10:01,KMIA
15/07/2023,07,83,77,91,6,SE,,52,35,83,Chc,Chc,13-07-2023 10:01,KMIA
15/07/2023,08,84,77,93,6,SE,,56,48,80,Chc,Chc,13-07-2023 10:01,KMIA
15/07/2023,09,86,77,97,7,SE,,52,48,75,Chc,Chc,13-07-2023 10:01,KMIA
13/07/2023,10,89,79,105,3,S,,49,22,73,SChc,SChc,13-07-2023 10:01,KOPF
13/07/2023,11,90,78,105,3,S,,57,30,68,Chc,Chc,13-07-2023 10:01,KOPF
13/07/2023,12,92,78,107,5,SE,,54,35,64,Chc,Chc,13-07-2023 10:01,KOPF
13/07/2023,13,92,78,107,7,SE,,59,40,64,Chc,Chc,13-07-2023 10:01,KOPF
13/07/2023,14,91,78,106,8,SE,,63,45,66,Chc,Chc,13-07-2023 10:01,KOPF
13/07/2023,15,92,78,107,9,E,,64,55,64,Lkly,Lkly,13-07-2023 10:01,KOPF
13/07/2023,16,91,77,105,11,E,,63,59,64,Lkly,Lkly,13-07-2023 10:01,KOPF
13/07/2023,17,93,76,106,11,NE,,67,50,58,Chc,Chc,13-07-2023 10:01,KOPF
13/07/2023,18,89,75,99,11,NE,,76,52,64,Chc,Chc,13-07-2023 10:01,KOPF
13/07/2023,19,87,74,95,10,E,,85,49,65,Chc,Chc,13-07-2023 10:01,KOPF
13/07/2023,20,86,74,94,8,E,,87,42,68,Chc,Chc,13-07-2023 10:01,KOPF
13/07/2023,21,83,74,90,6,S,,77,27,74,Chc,SChc,13-07-2023 10:01,KOPF
13/07/2023,22,82,74,88,6,E,,69,21,77,SChc,SChc,13-07-2023 10:01,KOPF
13/07/2023,23,81,74,86,5,E,,54,17,79,SChc,--,13-07-2023 10:01,KOPF
14/07/2023,00,81,74,86,5,E,,42,19,79,SChc,SChc,13-07-2023 10:01,KOPF
14/07/2023,01,81,74,86,3,S,,37,17,79,SChc,--,13-07-2023 10:01,KOPF
14/07/2023,02,81,74,86,3,E,,34,15,79,SChc,--,13-07-2023 10:01,KOPF
14/07/2023,03,80,75,85,3,E,,33,17,85,SChc,--,13-07-2023 10:01,KOPF
14/07/2023,04,80,74,84,3,E,,33,19,82,SChc,SChc,13-07-2023 10:01,KOPF
14/07/2023,05,80,75,85,3,SE,,31,22,85,SChc,SChc,13-07-2023 10:01,KOPF
14/07/2023,06,80,75,85,3,E,,26,24,85,SChc,SChc,13-07-2023 10:01,KOPF
14/07/2023,07,79,76,79,3,E,,21,24,91,SChc,SChc,13-07-2023 10:01,KOPF
14/07/2023,08,82,77,90,3,E,,20,43,85,Chc,Chc,13-07-2023 10:01,KOPF
14/07/2023,09,85,77,96,5,SE,,26,43,77,Chc,Chc,13-07-2023 10:01,KOPF
14/07/2023,10,87,77,99,6,SE,,36,43,72,Chc,Chc,13-07-2023 10:01,KOPF
14/07/2023,11,91,75,102,7,SE,,45,43,60,Chc,Chc,13-07-2023 10:01,KOPF
14/07/2023,12,91,75,102,8,SE,,49,43,60,Chc,Chc,13-07-2023 10:01,KOPF
14/07/2023,13,91,74,101,9,SE,,50,43,58,Chc,Chc,13-07-2023 10:01,KOPF
14/07/2023,14,91,74,101,9,SE,,49,49,58,Chc,Chc,13-07-2023 10:01,KOPF
14/07/2023,15,90,74,100,10,SE,,47,49,59,Chc,Chc,13-07-2023 10:01,KOPF
14/07/2023,16,90,74,99,9,SE,,46,49,60,Chc,Chc,13-07-2023 10:01,KOPF
14/07/2023,17,90,74,99,10,SE,,46,49,59,Chc,Chc,13-07-2023 10:01,KOPF
14/07/2023,18,88,74,97,10,SE,,48,49,63,Chc,Chc,13-07-2023 10:01,KOPF
14/07/2023,19,86,74,95,9,SE,,54,49,67,Chc,Chc,13-07-2023 10:01,KOPF
14/07/2023,20,85,74,92,9,SE,,45,43,70,Chc,Chc,13-07-2023 10:01,KOPF
14/07/2023,21,84,74,91,8,SE,,45,43,72,Chc,Chc,13-07-2023 10:01,KOPF
14/07/2023,22,83,75,91,7,SE,,45,43,76,Chc,Chc,13-07-2023 10:01,KOPF
14/07/2023,23,82,75,89,6,SE,,44,43,78,Chc,Chc,13-07-2023 10:01,KOPF
15/07/2023,00,82,75,88,5,SE,,41,43,80,Chc,Chc,13-07-2023 10:01,KOPF
15/07/2023,01,81,75,88,5,SE,,38,43,81,Chc,Chc,13-07-2023 10:01,KOPF
15/07/2023,02,81,75,87,5,SE,,35,31,82,Chc,Chc,13-07-2023 10:01,KOPF
15/07/2023,03,80,75,86,5,SE,,38,31,84,Chc,Chc,13-07-2023 10:01,KOPF
15/07/2023,04,80,76,85,5,SE,,40,31,88,Chc,Chc,13-07-2023 10:01,KOPF
15/07/2023,05,79,76,84,5,SE,,43,31,89,Chc,Chc,13-07-2023 10:01,KOPF
15/07/2023,06,80,76,86,3,SE,,47,31,86,Chc,Chc,13-07-2023 10:01,KOPF
15/07/2023,07,82,77,89,3,SE,,50,31,86,Chc,Chc,13-07-2023 10:01,KOPF
15/07/2023,08,83,77,91,3,SE,,54,47,83,Chc,Chc,13-07-2023 10:01,KOPF
15/07/2023,09,85,77,95,5,SE,,50,47,77,Chc,Chc,13-07-2023 10:01,KOPF
13/07/2023,10,89,79,105,3,S,,52,23,73,SChc,SChc,13-07-2023 10:01,KHWO
13/07/2023,11,90,79,106,3,S,,60,30,70,Chc,Chc,13-07-2023 10:01,KHWO
13/07/2023,12,91,78,106,6,SE,,57,35,66,Chc,Chc,13-07-2023 10:01,KHWO
13/07/2023,13,92,78,107,7,SE,,62,39,64,Chc,Chc,13-07-2023 10:01,KHWO
13/07/2023,14,91,78,106,9,SE,,64,44,66,Chc,Chc,13-07-2023 10:01,KHWO
13/07/2023,15,92,78,107,10,SE,,64,55,64,Lkly,Lkly,13-07-2023 10:01,KHWO
13/07/2023,16,90,77,103,11,SE,,63,59,66,Lkly,Lkly,13-07-2023 10:01,KHWO
13/07/2023,17,93,77,107,11,SE,,66,49,60,Chc,Chc,13-07-2023 10:01,KHWO
13/07/2023,18,89,76,100,11,SE,,73,49,66,Chc,Chc,13-07-2023 10:01,KHWO
13/07/2023,19,87,75,96,9,SE,,84,46,68,Chc,Chc,13-07-2023 10:01,KHWO
13/07/2023,20,85,75,94,7,E,,86,39,72,Chc,Chc,13-07-2023 10:01,KHWO
13/07/2023,21,82,75,89,6,S,,73,25,79,Chc,SChc,13-07-2023 10:01,KHWO
13/07/2023,22,82,75,89,5,S,,66,19,79,SChc,SChc,13-07-2023 10:01,KHWO
13/07/2023,23,81,75,87,5,E,,49,16,82,SChc,--,13-07-2023 10:01,KHWO
14/07/2023,00,81,75,87,3,E,,43,19,82,SChc,SChc,13-07-2023 10:01,KHWO
14/07/2023,01,81,75,87,3,SE,,38,17,82,SChc,--,13-07-2023 10:01,KHWO
14/07/2023,02,80,76,86,3,E,,35,15,88,SChc,--,13-07-2023 10:01,KHWO
14/07/2023,03,80,76,86,3,E,,32,17,88,SChc,--,13-07-2023 10:01,KHWO
14/07/2023,04,80,76,86,3,SE,,30,19,88,SChc,SChc,13-07-2023 10:01,KHWO
14/07/2023,05,80,76,86,3,SE,,28,21,88,SChc,SChc,13-07-2023 10:01,KHWO
14/07/2023,06,78,75,78,3,SE,,27,23,91,SChc,SChc,13-07-2023 10:01,KHWO
14/07/2023,07,80,76,86,3,E,,25,23,88,SChc,SChc,13-07-2023 10:01,KHWO
14/07/2023,08,81,77,88,3,E,,27,45,88,Chc,Chc,13-07-2023 10:01,KHWO
14/07/2023,09,85,77,96,5,SE,,33,45,77,Chc,Chc,13-07-2023 10:01,KHWO
14/07/2023,10,87,77,99,6,SE,,40,45,72,Chc,Chc,13-07-2023 10:01,KHWO
14/07/2023,11,90,75,101,7,SE,,47,45,62,Chc,Chc,13-07-2023 10:01,KHWO
14/07/2023,12,90,75,101,8,SE,,50,45,62,Chc,Chc,13-07-2023 10:01,KHWO
14/07/2023,13,90,75,101,9,SE,,51,45,62,Chc,Chc,13-07-2023 10:01,KHWO
14/07/2023,14,90,75,101,10,E,,50,49,62,Chc,Chc,13-07-2023 10:01,KHWO
14/07/2023,15,90,75,100,10,SE,,48,49,62,Chc,Chc,13-07-2023 10:01,KHWO
14/07/2023,16,89,75,100,10,SE,,46,49,63,Chc,Chc,13-07-2023 10:01,KHWO
14/07/2023,17,90,75,101,10,SE,,45,49,61,Chc,Chc,13-07-2023 10:01,KHWO
14/07/2023,18,88,75,98,9,SE,,46,49,65,Chc,Chc,13-07-2023 10:01,KHWO
14/07/2023,19,86,75,96,8,SE,,53,49,69,Chc,Chc,13-07-2023 10:01,KHWO
14/07/2023,20,85,75,93,8,SE,,45,41,73,Chc,Chc,13-07-2023 10:01,KHWO
14/07/2023,21,84,76,93,7,SE,,45,41,77,Chc,Chc,13-07-2023 10:01,KHWO
14/07/2023,22,83,77,92,7,SE,,45,41,82,Chc,Chc,13-07-2023 10:01,KHWO
14/07/2023,23,82,77,91,6,SE,,45,41,84,Chc,Chc,13-07-2023 10:01,KHWO
15/07/2023,00,82,77,89,6,SE,,41,41,86,Chc,Chc,13-07-2023 10:01,KHWO
15/07/2023,01,81,76,87,5,SE,,38,41,85,Chc,Chc,13-07-2023 10:01,KHWO
15/07/2023,02,80,76,86,5,SE,,34,30,88,Chc,SChc,13-07-2023 10:01,KHWO
15/07/2023,03,80,76,85,5,SE,,38,30,88,Chc,SChc,13-07-2023 10:01,KHWO
15/07/2023,04,80,77,85,5,SE,,42,30,92,Chc,SChc,13-07-2023 10:01,KHWO
15/07/2023,05,79,77,84,5,SE,,46,30,92,Chc,SChc,13-07-2023 10:01,KHWO
15/07/2023,06,80,77,87,3,SE,,48,30,90,Chc,SChc,13-07-2023 10:01,KHWO
15/07/2023,07,81,78,89,3,SE,,50,30,91,Chc,SChc,13-07-2023 10:01,KHWO
15/07/2023,08,82,78,91,3,SE,,52,47,88,Chc,Chc,13-07-2023 10:01,KHWO
15/07/2023,09,84,78,96,5,SE,,49,47,81,Chc,Chc,13-07-2023 10:01,KHWO
13/07/2023,10,89,79,105,3,SE,,54,22,73,SChc,SChc,13-07-2023 10:01,KFLL
13/07/2023,11,90,79,106,5,SE,,62,29,70,Chc,Chc,13-07-2023 10:01,KFLL
13/07/2023,12,90,79,106,7,SE,,59,32,70,Chc,Chc,13-07-2023 10:01,KFLL
13/07/2023,13,91,78,106,8,SE,,62,34,66,Chc,Chc,13-07-2023 10:01,KFLL
13/07/2023,14,90,78,105,10,SE,,63,38,68,Chc,Chc,13-07-2023 10:01,KFLL
13/07/2023,15,90,78,105,11,SE,,62,50,68,Chc,Chc,13-07-2023 10:01,KFLL
13/07/2023,16,90,78,105,13,SE,,62,53,68,Chc,Chc,13-07-2023 10:01,KFLL
13/07/2023,17,91,77,105,13,SE,,63,38,64,Chc,Chc,13-07-2023 10:01,KFLL
13/07/2023,18,88,76,99,11,SE,,68,45,68,Chc,Chc,13-07-2023 10:01,KFLL
13/07/2023,19,86,75,95,10,S,,81,43,70,Chc,Chc,13-07-2023 10:01,KFLL
13/07/2023,20,85,75,94,8,S,,81,34,72,Chc,Chc,13-07-2023 10:01,KFLL
13/07/2023,21,82,74,88,6,S,,73,22,77,SChc,SChc,13-07-2023 10:01,KFLL
13/07/2023,22,82,75,89,6,SW,,64,18,79,SChc,SChc,13-07-2023 10:01,KFLL
13/07/2023,23,81,75,87,6,S,,47,16,82,SChc,--,13-07-2023 10:01,KFLL
14/07/2023,00,81,75,87,5,SE,,43,18,82,SChc,SChc,13-07-2023 10:01,KFLL
14/07/2023,01,80,74,84,5,SE,,38,17,82,SChc,--,13-07-2023 10:01,KFLL
14/07/2023,02,81,74,86,5,E,,36,16,79,SChc,--,13-07-2023 10:01,KFLL
14/07/2023,03,80,75,85,5,E,,35,18,85,SChc,SChc,13-07-2023 10:01,KFLL
14/07/2023,04,80,74,84,3,SE,,34,20,82,SChc,SChc,13-07-2023 10:01,KFLL
14/07/2023,05,80,75,85,5,SE,,32,22,85,SChc,SChc,13-07-2023 10:01,KFLL
14/07/2023,06,80,75,85,5,SE,,30,24,85,SChc,SChc,13-07-2023 10:01,KFLL
14/07/2023,07,79,76,79,3,SE,,29,24,91,SChc,SChc,13-07-2023 10:01,KFLL
14/07/2023,08,82,77,90,5,SE,,29,47,85,Chc,Chc,13-07-2023 10:01,KFLL
14/07/2023,09,85,78,97,6,SE,,32,47,80,Chc,Chc,13-07-2023 10:01,KFLL
14/07/2023,10,88,78,102,6,SE,,36,47,72,Chc,Chc,13-07-2023 10:01,KFLL
14/07/2023,11,90,77,103,7,SE,,40,47,66,Chc,Chc,13-07-2023 10:01,KFLL
14/07/2023,12,90,77,103,8,SE,,43,47,66,Chc,Chc,13-07-2023 10:01,KFLL
14/07/2023,13,89,77,102,9,SE,,44,47,67,Chc,Chc,13-07-2023 10:01,KFLL
14/07/2023,14,89,77,102,9,SE,,44,45,68,Chc,Chc,13-07-2023 10:01,KFLL
14/07/2023,15,89,76,100,10,SE,,41,45,66,Chc,Chc,13-07-2023 10:01,KFLL
14/07/2023,16,88,76,99,10,SE,,39,45,67,Chc,Chc,13-07-2023 10:01,KFLL
14/07/2023,17,88,76,99,10,SE,,37,45,67,Chc,Chc,13-07-2023 10:01,KFLL
14/07/2023,18,87,76,97,10,SE,,39,45,70,Chc,Chc,13-07-2023 10:01,KFLL
14/07/2023,19,85,76,95,9,SE,,51,45,74,Chc,Chc,13-07-2023 10:01,KFLL
14/07/2023,20,84,76,93,8,SE,,44,40,77,Chc,Chc,13-07-2023 10:01,KFLL
